id,id,Price,Address,zip,status,mls,Subdivision,Year Built,Bedrooms,Bathrooms,Approx SQFT,CrimeRate,Elem_School_District,Hightest_Rated_School
1351,1460,470000,5333 W WETHERSFIELD DR,85304,Closed,6379971,ESTATES AT MARSHALL RANCH,1989,4,3.0,2297.0,0.2,Washington,91.9
1352,1492,509500,6109 W WILLOW AVE,85304,Closed,6374357,ROYAL ESTATES WEST 6 LOTS 347 THROUGH 410,1984,4,1.75,2111.0,0.2,Washington,91.9
1353,1500,339000,6337 W DESERT COVE AVE,85304,Closed,6377313,WESTBURY MANOR,1983,2,2.0,1216.0,0.2,Washington,91.9
1354,1508,450000,4425 W BLOOMFIELD RD,85304,Closed,6359744,ROADRUNNER ESTATES,1977,4,2.0,1722.0,0.2,Washington,91.9
1355,1510,420000,11616 N 58TH AVE,85304,Closed,6371104,WARRANTEED WEST,1978,3,2.0,1152.0,0.2,Washington,91.9
1356,1611,435350,5194 W PARADISE DR,85304,Closed,6375003,LA PALOMA,2003,4,2.5,1756.0,0.2,Washington,91.9
1357,1617,460000,11843 N 60TH AVE,85304,Closed,6365673,COPPERWOOD UNIT 1 AMD,1979,3,2.0,1995.0,0.2,Washington,91.9
1358,1629,370000,4502 W ALTADENA AVE,85304,Closed,6377794,CONTINENTAL NORTH UNIT 6,1972,4,2.0,1365.0,0.2,Washington,91.9
1359,1723,420000,11418 N 57TH DR,85304,Closed,6361268,WARRANTEED WEST,1978,3,2.0,1534.0,0.2,Washington,91.9
1360,1831,431000,6010 W SHANGRI LA RD,85304,Closed,6363504,OAKHOLLOW LOTS 1-209 & TR A,1987,3,2.0,1353.0,0.2,Washington,91.9
1361,1845,405000,5237 W SUNNYSIDE DR,85304,Closed,6355662,PARKVIEW WEST UNIT 2,1978,3,2.0,1023.0,0.2,Washington,91.9
1362,1850,460000,4650 W SUNNYSIDE AVE,85304,Closed,6373779,CONTINENTAL NORTH UNIT 7,1971,3,2.0,1819.0,0.2,Washington,91.9
1363,1866,460000,5607 W WINNWOOD AVE,85304,Closed,6370600,WINNWOOD ESTATES UNIT 1,1982,3,2.0,1831.0,0.2,Washington,91.9
1364,1870,550000,10902 N 57TH AVE,85304,Closed,6361460,NORTH PLACE LOT 1-109 TR A-B,1989,4,3.0,2892.0,0.2,Washington,91.9
1365,1890,461000,4724 W SHANGRI LA RD,85304,Closed,6359890,VILLA CONTESSA,1974,3,2.0,1616.0,0.2,Washington,91.9
1366,1947,475000,12012 N 62ND DR,85304,Closed,6363545,COPPERWOOD UNIT 2,1979,3,2.0,1794.0,0.2,Washington,91.9
1367,1977,425000,5194 W Shaw Butte DR,85304,Closed,6339255,LA PALOMA,2004,4,2.5,1756.0,0.2,Washington,91.9
1368,2004,352500,5756 W CORTEZ ST,85304,Closed,6348001,WARRANTEED WEST,1974,3,1.75,1040.0,0.2,Washington,91.9
1369,2069,459900,12802 N 50TH LN,85304,Closed,6366406,PARKWOOD SUBDIVISION UNIT NO. 11,1979,3,2.0,1645.0,0.2,Washington,91.9
1370,2087,445000,11426 N 43RD DR,85304,Closed,6348844,CONTINENTAL NORTH,1971,3,1.75,1598.0,0.2,Washington,91.9
1371,2092,420000,4738 W MERCER LN,85304,Closed,6363446,VILLA CONTESSA,1973,3,2.0,1616.0,0.2,Washington,91.9
1372,2093,435000,5514 W GARDEN DR,85304,Closed,6365933,MARLBOROUGH COUNTRY METRO UNIT 4,1983,3,2.0,1145.0,0.2,Washington,91.9
1373,2098,391000,6418 W SAGUARO DR,85304,Closed,6367695,MONTARA,1983,3,2.0,1231.0,0.2,Washington,91.9
1374,2100,386000,4438 W PARADISE DR,85304,Closed,6376241,HORIZONS WEST,1978,4,2.0,1879.0,0.2,Washington,91.9
1375,2103,451000,5740 W CHOLLA ST,85304,Closed,6342031,WARRANTEED WEST,1978,4,2.0,1633.0,0.2,Washington,91.9
1376,2137,510000,6225 W CORRINE DR,85304,Closed,6365092,WESTERRA,1982,4,2.0,2028.0,0.2,Washington,91.9
1377,2184,385000,4910 W Corrine DR,85304,Closed,6365194,PARKWOOD SUBDIVISION UNIT NO 8 LOT 1 THROUGH 62,1977,3,2.0,1341.0,0.2,Washington,91.9
1378,2209,450000,6509 W Sunnyside DR,85304,Closed,6364117,Westridge,1980,3,2.0,1663.0,0.2,Washington,91.9
1379,2232,375000,12438 N 50TH DR,85304,Closed,6375761,PARKWOOD SUBDIVISION UNIT NO. 10,1979,3,2.0,1860.0,0.2,Washington,91.9
1380,2244,620000,5633 W BLOOMFIELD RD,85304,Closed,6345480,MISSION GROVES 2 AT MARSHALL RANCH LT 1-76 TR A B,1992,5,3.0,2932.0,0.2,Washington,91.9
1381,2258,500000,5228 W ALTADENA AVE,85304,Closed,6368287,PARKVIEW WEST UNIT 2,1978,4,2.5,2056.0,0.2,Washington,91.9
1382,2281,305000,10801 N 45th DR,85304,Closed,6367162,Cavalier West,1975,4,2.0,1784.0,0.2,Washington,91.9
1383,2287,460000,4901 W SWEETWATER AVE,85304,Closed,6365855,PARKWOOD SUBDIVISION UNIT NO. 11,1979,3,2.0,1615.0,0.2,Washington,91.9
1384,2289,365000,5421 W ALTADENA AVE,85304,Closed,6364696,PARKVIEW WEST UNIT 2,1979,3,2.0,1024.0,0.2,Washington,91.9
1385,2304,388000,4845 W SHANGRI LA RD,85304,Closed,6313645,VILLA CONTESSA,1974,3,2.0,1226.0,0.2,Washington,91.9
1386,2310,454000,5822 W MESCAL ST,85304,Closed,6343261,GREENBRIER UNIT 8,1983,4,2.0,1972.0,0.2,Washington,91.9
1387,42,795000,544 W THUNDERBIRD RD,85023,Active,6390380,"MOON VALLEY LOTS 1-128, 146-339, TR A-E",1971,4,2.0,2150.0,3.4,Washington,91.9
1388,106,799000,340 W Gleneagles DR,85023,Active,6384111,MOON VALLEY 2,1972,4,2.0,2565.0,3.4,Washington,91.9
1389,156,449900,2421 W ANDERSON AVE,85023,Active,6384844,VILLAGE MEADOWS 2,1959,3,2.0,2243.0,3.4,Washington,91.9
1390,164,479900,310 W MARCONI AVE,85023,Active,6394883,LAS MERIDAS,1991,3,2.0,1567.0,3.4,Washington,91.9
1391,264,485000,315 W KELTON LN,85023,Active,6378688,MOONLIGHT GLEN 2,1995,3,2.0,1370.0,3.4,Washington,91.9
1392,279,455000,120 W HELENA DR,85023,Active,6379651,BELLVUE,1995,3,2.0,1312.0,3.4,Washington,91.9
1393,295,239000,17227 N 16TH DR 12,85023,Active,6391839,PERSIAN GARDENS AMD,1982,2,2.0,980.0,3.4,Washington,91.9
1394,312,690000,13847 N CANTERBURY DR,85023,Active,6394207,MOON VALLEY 2,1971,4,2.0,2182.0,3.4,Washington,91.9
1395,543,520000,2324 W MONTE CRISTO AVE,85023,UCB (Under Contract-Backups),6377598,PONDEROSA HOMES NORTH UNIT 3,1975,4,1.75,1845.0,3.4,Washington,91.9
1396,614,814444,101 W BECK LN,85023,Active,6385641,PUERTA VIEJA 1,1976,5,2.0,2509.0,3.4,Washington,91.9
1397,681,499000,2356 W TIERRA BUENA LN,85023,Active,6387435,PONDEROSA HOMES NORTH UNIT 2,1973,4,1.75,1457.0,3.4,Washington,91.9
1398,822,439900,2445 W VILLAGE DR,85023,UCB (Under Contract-Backups),6379170,VILLAGE MEADOWS,1959,3,2.0,1901.0,3.4,Washington,91.9
1399,886,499999,15925 N 21ST LN,85023,UCB (Under Contract-Backups),6370555,NORTHGATE,2008,3,2.5,1871.0,3.4,Washington,91.9
1400,936,580000,2027 W MONTE CRISTO AVE,85023,Active,6384341,NORTHGATE,2009,3,2.5,2446.0,3.4,Washington,91.9
1401,984,589900,1024 W BEVERLY LN,85023,UCB (Under Contract-Backups),6377368,MOONLIGHT COVE 3,1994,4,2.5,2111.0,3.4,Washington,91.9
1402,999,599000,1744 W ACOMA DR,85023,UCB (Under Contract-Backups),6376252,EATON MOON VALLEY,1979,3,2.5,2002.0,3.4,Washington,91.9
1403,1001,565000,2443 W CROCUS DR,85023,UCB (Under Contract-Backups),6376704,THUNDERBIRD VALLEY UNIT 2,1979,3,2.0,1912.0,3.4,Washington,91.9
1404,1226,460000,16036 N 11TH AVE 1071,85023,Closed,6367112,VILLAS AT MOON VALLEY CONDOMINIUM,2003,4,2.0,1619.0,3.4,Washington,91.9
1405,1241,831000,15443 N 13TH AVE,85023,Closed,6360278,MOONLIGHT COVE TWO LOT 133-281 TR A-I,1994,5,2.5,3018.0,3.4,Washington,91.9
1406,1246,730000,744 W BEVERLY LN,85023,Closed,6377967,MOONLIGHT COVE 3,1995,3,3.0,2384.0,3.4,Washington,91.9
1407,1287,625000,725 W AIRE LIBRE AVE,85023,Closed,6376261,MOONLIGHT COVE 4,1995,4,2.0,2401.0,3.4,Washington,91.9
1408,1300,396900,2207 W MEADOW DR,85023,Closed,6374523,VILLAGE MEADOWS 6 LOTS 204-246,1960,3,2.0,1819.0,3.4,Washington,91.9
1409,1305,440000,15832 N 24TH AVE,85023,Closed,6363876,PONDEROSA HOMES NORTH 4,1977,3,2.0,1440.0,3.4,Washington,91.9
1410,1313,448000,2229 W MEADOW DR,85023,Closed,6376022,VILLAGE MEADOWS 6 LOTS 204-246,1960,3,2.0,2371.0,3.4,Washington,91.9
1411,1364,675000,1021 W AIRE LIBRE AVE,85023,Closed,6380265,MOONLIGHT COVE 3,1995,4,2.0,1816.0,3.4,Washington,91.9
1412,1373,392500,17220 N 15TH DR,85023,Closed,6370943,TURF VIEW MANOR UNIT 3,1970,3,2.0,1455.0,3.4,Washington,91.9
1413,1388,1000000,926 W GLENEAGLES DR,85023,Closed,6377908,MOON VALLEY 2,1972,4,2.5,2328.0,3.4,Washington,91.9
1414,1411,447000,1956 W BUSONI PL,85023,Closed,6375748,NORTHGATE,2012,3,2.5,1655.0,3.4,Washington,91.9
1415,1441,360000,2635 W HEARN RD,85023,Closed,6376016,THUNDERBIRD VILLAS,1981,3,1.75,1162.0,3.4,Washington,91.9
1416,1446,515000,2415 W DAILEY ST,85023,Closed,6368213,THUNDERBIRD VALLEY UNIT 1,1979,4,2.0,1957.0,3.4,Washington,91.9
1417,1472,520000,601 W KINGS AVE,85023,Closed,6378035,TURTLE CREEK,1987,3,2.0,1553.0,3.4,Washington,91.9
1418,1512,415000,422 W FELLARS DR,85023,Closed,6361047,TURTLE CREEK,1984,2,2.0,1251.0,3.4,Washington,91.9
1419,1542,349000,17442 N 13TH AVE,85023,Closed,6387034,DEER VALLEY ESTATES UNIT 1A,1973,3,2.0,1227.0,3.4,Washington,91.9
1420,1548,568000,2452 W REDFIELD RD,85023,Closed,6377615,THUNDERBIRD VALLEY UNIT 1,1979,4,2.0,2054.0,3.4,Washington,91.9
1421,1585,656000,229 W Pine Valley DR,85023,Closed,6356289,Mini Moon Estates,1973,3,2.0,2168.0,3.4,Washington,91.9
1422,1619,674000,712 W THUNDERBIRD RD,85023,Closed,6345236,"MOON VALLEY LOTS 1-128, 146-339, TR A-E",1979,3,3.0,2325.0,3.4,Washington,91.9
1423,1657,426500,1014 W ANGELA DR,85023,Closed,6366107,DEER VALLEY ESTATES UNIT 2,1976,3,2.0,1010.0,3.4,Washington,91.9
1424,1705,480000,15233 N 23RD DR,85023,Closed,6365049,CANYON CREEK DEER VALLEY UNIT 1,1974,3,2.0,1859.0,3.4,Washington,91.9
1425,1713,575000,16236 N 10TH AVE,85023,Closed,6371625,MOONLIGHT COVE 3,1994,3,2.0,2095.0,3.4,Washington,91.9
1426,1732,418500,2217 W DANBURY RD,85023,Closed,6375883,NATIONAL EMBLEM PARK,1972,4,2.0,1593.0,3.4,Washington,91.9
1427,1792,505000,110 W KINGS AVE,85023,Closed,6373302,MOONLIGHT COVE UNIT 5,1995,3,2.0,1720.0,3.4,Washington,91.9
1428,1794,550000,2424 W REDFIELD RD,85023,Closed,6367557,THUNDERBIRD VALLEY UNIT 1,1979,4,3.0,2344.0,3.4,Washington,91.9
1429,1796,525000,906 W Danbury DR,85023,Closed,6369739,DEER VALLEY ESTATES,1978,4,3.0,2080.0,3.4,Washington,91.9
1430,1844,425000,17229 N 8TH AVE,85023,Closed,6370469,DEER VALLEY ESTATES UNIT 3 LOTS 1 THROUGH 201,1977,3,2.0,1370.0,3.4,Washington,91.9
1431,1852,369000,2361 W WALTANN LN,85023,Closed,6369756,PONDEROSA HOMES NORTH UNIT 2,1974,3,2.0,1170.0,3.4,Washington,91.9
1432,1867,400000,15819 N 4TH DR,85023,Closed,6381073,TAMARAC AT MOON VALLEY,1986,2,2.0,1324.0,3.4,Washington,91.9
1433,1886,635000,325 W CAMPO BELLO DR,85023,Closed,6367197,BELLVUE,1996,3,2.0,2210.0,3.4,Washington,91.9
1434,1901,459500,17426 N 1st DR N,85023,Closed,6365000,Bellvue,1994,3,2.0,1312.0,3.4,Washington,91.9
1435,1943,715000,231 W BEVERLY LN,85023,Closed,6359177,LOOKOUT MOUNTAIN,2018,3,2.5,2686.0,3.4,Washington,91.9
1436,1957,317000,606 W GRANDVIEW RD,85023,Closed,6378215,TURTLE CREEK,1988,2,2.0,1246.0,3.4,Washington,91.9
1437,1958,510000,2038 W MARCONI AVE,85023,Closed,6371935,NORTHGATE,2007,3,2.5,1753.0,3.4,Washington,91.9
1438,1960,250000,14838 N 24TH DR 1,85023,Closed,6382395,CANYON CREEK DEER VALLEY UNIT 4 MOD TRACT S,1982,3,2.0,1342.0,3.4,Washington,91.9
1439,1986,640000,212 W SEMINOLE DR,85023,Closed,6292734,MOON VALLEY ESTATES,1967,4,2.0,2065.0,3.4,Washington,91.9
1440,1991,435000,1525 W HELENA DR,85023,Closed,6326404,TURF VIEW MANOR,1970,3,2.0,1729.0,3.4,Washington,91.9
1441,2030,425000,2013 W TRACY LN,85023,Closed,6370483,TURF VILLAGE 2 AMD,1997,3,2.0,1561.0,3.4,Washington,91.9
1442,2059,415000,1519 W HELENA DR,85023,Closed,6376480,TURF VIEW MANOR,1960,3,2.0,1500.0,3.4,Washington,91.9
1443,2096,450000,2384 W Le Marche AVE,85023,Closed,6365809,Ponderosa Homes North Unit Four,1978,3,2.0,1680.0,3.4,Washington,91.9
1444,2112,460000,15802 N 23RD DR,85023,Closed,6343370,PONDEROSA HOMES NORTH UNIT 2,1973,4,2.0,1863.0,3.4,Washington,91.9
1445,2169,476000,2211 W Beck LN,85023,Closed,6360444,SIERRA PRIETA,2017,3,2.0,1507.0,3.4,Washington,91.9
1446,2256,700000,220 W CONRAD DR,85023,Closed,6355757,Apollo Estates,1981,5,3.0,2834.0,3.4,Washington,91.9
1447,2284,585000,516 W ANDERSON AVE,85023,Closed,6370458,BELLVUE,1995,4,2.5,2696.0,3.4,Washington,91.9
1448,49,420000,5315 W Saint Moritz LN,85306,Active,6387411,PATIO HOMES NORTH 5,1971,4,2.0,1288.0,0.3,Washington,91.9
1449,79,450000,5136 W HEARN RD,85306,Active,6387784,DEERVIEW UNIT 15,1972,3,2.0,1820.0,0.3,Washington,91.9
1450,260,525000,5133 W HEARN RD,85306,Active,6387003,DEERVIEW UNIT 15,1972,4,3.0,2332.0,0.3,Washington,91.9
1451,523,495000,4929 W ACOMA DR,85306,Active,6330229,Walnut Ridge,1984,4,2.0,2055.0,0.3,Washington,91.9
1452,552,335000,4901 W Evans DR,85306,UCB (Under Contract-Backups),6392170,The Cove at Thunderbird,1984,2,2.0,1195.0,0.3,Washington,91.9
1453,554,615000,13824 N 52ND AVE,85306,Active,6367713,DEERVIEW UNIT 25,1978,3,2.0,1852.0,0.3,Washington,91.9
1454,632,429000,4402 W GELDING DR,85306,Active,6384934,GOLDEN SUNBURST ESTATES,1986,3,2.0,1435.0,0.3,Washington,91.9
1455,908,900000,4410 W BANFF LN,85306,Active,6385340,SUNBURST FARMS 3,1969,5,3.5,2388.0,0.3,Washington,91.9
1456,990,360000,5308 W BANFF LN,85306,UCB (Under Contract-Backups),6378672,PATIO HOMES NORTH 5,1973,3,2.0,1288.0,0.3,Washington,91.9
1457,1498,410000,5009 W EVANS DR,85306,Closed,6371301,COVE AT THUNDERBIRD,1985,3,2.0,1340.0,0.3,Washington,91.9
1458,1587,350000,4909 W CROCUS DR,85306,Closed,6376671,COVE AT THUNDERBIRD,1984,3,2.0,1481.0,0.3,Washington,91.9
1459,1605,510000,5230 W Redfield RD,85306,Closed,6375740,Deerview,1972,5,3.0,2143.0,0.3,Washington,91.9
1460,1827,412000,4559 W DAILEY ST,85306,Closed,6376114,K-LAND ESTATES,1998,3,2.0,1779.0,0.3,Washington,91.9
1461,2143,367000,14049 N 48TH AVE,85306,Closed,6374535,PATIO HOMES NORTH 4,1971,4,3.0,2039.0,0.3,Washington,91.9
1462,2301,320500,5219 W BANFF LN,85306,Closed,6361087,PATIO HOMES NORTH 6,1974,3,2.0,1064.0,0.3,Washington,91.9
1463,50,975000,7810 N 16TH LN,85021,Active,6395373,SKAGGS ESTATES,1952,3,2.0,2513.0,2.8,Washington,91.9
1464,61,445000,2206 W GLENDALE AVE,85021,Active,6365808,NEWCASTLE HOMES 1 LOTS 1-121,1956,4,3.0,1581.0,2.8,Washington,91.9
1465,119,350000,9022 N 18TH DR,85021,Active,6394533,COX VILLAGE,1959,3,2.0,1714.0,2.8,Washington,91.9
1466,127,405000,1525 W NORTH LN,85021,Active,6392178,SKYCREST,1958,3,2.0,1200.0,2.8,Washington,91.9
1467,139,385000,2444 W ECHO LN,85021,Active,6392497,FREEWAY PARK 2,1959,3,2.0,1486.0,2.8,Washington,91.9
1468,195,393000,7212 N 20TH DR,85021,Active,6381666,WESTWOOD HEIGHTS 2,1960,3,2.0,1321.0,2.8,Washington,91.9
1469,248,415000,2232 W STATE AVE,85021,Active,6386066,NEW CASTLE HOMES 2A,1957,3,2.0,1694.0,2.8,Washington,91.9
1470,280,895000,1129 W ORANGEWOOD AVE,85021,Active,6387488,MEADOWLARK PALMS LOT 1-56,1963,4,3.0,2220.0,2.8,Washington,91.9
1471,366,435000,7134 N 23RD DR,85021,Active,6391323,WEST HAVEN ADD.,1947,4,2.0,1719.0,2.8,Washington,91.9
1472,568,513000,10014 N 9TH AVE,85021,UCB (Under Contract-Backups),6387356,IRONWOOD PLACE,2018,3,2.0,1450.0,2.8,Washington,91.9
1473,618,390000,1921 W ORANGEWOOD AVE,85021,Active,6388818,NEW CASTLE HOMES 3,1959,3,2.0,1429.0,2.8,Washington,91.9
1474,672,515000,7244 N 23RD AVE,85021,Active,6390636,NEWCASTLE HOMES 2,1957,3,2.0,1550.0,2.8,Washington,91.9
1475,705,466000,9049 N 2ND DR,85021,Active,6390077,NORTH CENTRAL HEIGHTS A BLKS 1-6,1947,4,2.0,1652.0,2.8,Washington,91.9
1476,716,685000,7730 N 7TH AVE,85021,Active,6384623,NORTH VISTA,1958,3,2.5,2225.0,2.8,Washington,91.9
1477,839,435000,2010 W TOWNLEY AVE,85021,Active,6387304,ALICIA PARK,1998,3,2.0,1414.0,2.8,Washington,91.9
1478,883,359900,9628 N 10TH AVE,85021,UCB (Under Contract-Backups),6379291,TURNER TERRACE PT LOT 58 OR FOOTHILL ACRES,1942,3,2.0,861.0,2.8,Washington,91.9
1479,891,422000,9405 N 4TH AVE,85021,UCB (Under Contract-Backups),6382053,NORTH CENTRAL HEIGHTS B BLKS 14-21 & TR E,1948,4,2.0,1420.0,2.8,Washington,91.9
1480,920,669900,1844 W BUTLER DR,85021,Active,6385112,ROYAL OAKS UNIT 5,1973,3,2.0,2180.0,2.8,Washington,91.9
1481,964,654990,1535 W PALMAIRE AVE,85021,UCB (Under Contract-Backups),6378956,GLENN WEST,1972,3,2.0,1727.0,2.8,Washington,91.9
1482,979,437000,7006 N 14TH AVE,85021,UCB (Under Contract-Backups),6336041,MERRIWOOD,1947,4,2.0,1392.0,2.8,Washington,91.9
1483,992,900000,8001 N 5TH AVE,85021,Active,6373255,EDEN PLACE,1949,4,3.0,3157.0,2.8,Washington,91.9
1484,1030,589900,1408 W CACTUS WREN DR,85021,Active,6373643,MERRIWOOD,1949,3,3.0,1700.0,2.8,Washington,91.9
1485,1051,926500,100 W Northern AVE 1,85021,Active,6317835,The Collection North Central,2022,3,2.5,2136.0,2.8,Washington,91.9
1486,1052,926500,100 W NORTHERN AVE A,85021,Active,6317625,The Collection: North Central,2022,3,2.5,2109.0,2.8,Washington,91.9
1487,1172,560000,7537 N 17TH DR,85021,Closed,6365478,NORTHERN STAR UNIT 2,1954,4,1.75,1830.0,2.8,Washington,91.9
1488,1182,775000,438 W HARMONT DR,85021,Closed,6369245,DIANA ESTATES PLAT 3,1956,3,2.0,2359.0,2.8,Washington,91.9
1489,1298,758500,8744 N 6th DR,85021,Closed,6375125,MARTHA ANN ESTATES,1958,3,2.0,1611.0,2.8,Washington,91.9
1490,1307,1105000,242 W Royal Palm RD,85021,Closed,6375749,SUB OF SW4 SEC 32,1987,4,3.0,3457.0,2.8,Washington,91.9
1491,1366,490000,7307 N 23RD DR,85021,Closed,6370463,WESTWOOD HEIGHTS 4,1964,3,2.0,1620.0,2.8,Washington,91.9
1492,1398,360000,413 W SUNNYSLOPE LN,85021,Closed,6379146,UPSHAW DESERT GARDENS,1950,3,2.0,1007.0,2.8,Washington,91.9
1493,1431,635000,8048 N 16TH DR,85021,Closed,6372194,ROYAL OAKS UNIT 2,1969,4,2.0,2063.0,2.8,Washington,91.9
1494,1467,879400,909 W VISTA AVE,85021,Closed,6372664,RANCHO GRANDE,1956,4,1.75,2197.0,2.8,Washington,91.9
1495,1539,360000,2315 W Echo LN,85021,Closed,6383430,Freeway Park 2,1959,3,1.75,1362.0,2.8,Washington,91.9
1496,1570,522000,817 W STATE AVE,85021,Closed,6371109,MARYVALE MANOR,1952,2,2.0,1277.0,2.8,Washington,91.9
1497,1606,750000,20 W BERYL AVE,85021,Closed,6357320,MOUNT CENTRAL PLACE LT 1-81 TR A-L N & M C PARK,1986,3,2.0,1923.0,2.8,Washington,91.9
1498,1609,445000,2415 W FREEWAY LN,85021,Closed,6377154,"FREEWAY PARK LOT 158-193, 201-236",1958,3,2.0,1362.0,2.8,Washington,91.9
1499,1637,1065000,1109 W LAS PALMARITAS DR,85021,Closed,6369686,BUTLER PARK ESTATES LOT 1-27 TR A,1992,4,2.5,2789.0,2.8,Washington,91.9
1500,1656,493000,7645 N 18TH AVE,85021,Closed,6361744,BRISTOL COURT,1966,4,2.0,1349.0,2.8,Washington,91.9
1501,1711,215000,2132 W GARDENIA DR,85021,Closed,6385535,NEW CASTLE HOMES 2A,1958,3,2.0,1226.0,2.8,Washington,91.9
1502,1795,421000,2018 W Myrtle AVE,85021,Closed,6363105,Westwood Heights Unit 2,1960,3,1.75,1363.0,2.8,Washington,91.9
1503,1889,687000,21 W BERYL AVE,85021,Closed,6367899,MOUNT CENTRAL PLACE LT 1-81 TR A-L N & M C PARK,1986,3,2.0,1788.0,2.8,Washington,91.9
1504,1912,893000,7733 N 4TH AVE,85021,Closed,6364675,ORANGEWOOD LOTS 11-15 BLOCK 2,1965,5,3.0,2481.0,2.8,Washington,91.9
1505,1968,625000,7731 N 17TH DR,85021,Closed,6370906,NORTHERN STAR,1954,3,2.0,1765.0,2.8,Washington,91.9
1506,2099,405000,11 W MISSION LN,85021,Closed,6366951,NORTH CENTRAL HEIGHTS A BLKS 1-6,1947,3,2.0,1370.0,2.8,Washington,91.9
1507,2150,357000,9619 N 12TH AVE,85021,Closed,6367317,FOOTHILL ACRES LOTS 33-48 & 58-59,1949,3,1.0,1141.0,2.8,Washington,91.9
1508,2204,395000,2439 W DIANA AVE,85021,Closed,6360425,"FREEWAY PARK LOT 158-193, 201-236",1959,3,2.0,1092.0,2.8,Washington,91.9
1509,2247,877000,1124 W ORANGEWOOD AVE,85021,Closed,6348991,MEADOWLARK PALMS LOT 1-56,1964,4,3.0,2353.0,2.8,Washington,91.9
1510,2263,1025000,7101 N 3rd AVE,85021,Closed,6372791,MELODY LANE,1954,4,3.5,3351.0,2.8,Washington,91.9
1511,2264,510000,700 W NORTHERN AVE,85021,Closed,6366993,SUPPLIED IN ESCROW,1900,2,1.0,1320.0,2.8,Washington,91.9
1512,51,414000,1641 N 27TH PL,85008,Active,6358870,WILLIAM CREIGHTON MANOR,1951,3,2.0,1217.0,4.5,Balsz,81.79
1513,105,367000,2038 N 29TH ST,85008,Active,6395106,SANDIGE SQUARE,1949,2,1.0,700.0,4.5,Balsz,81.79
1514,112,450000,2831 N 33RD ST,85008,Active,6393791,SHARON LEE PLACE,1953,3,1.0,1496.0,4.5,Balsz,81.79
1515,126,600000,4625 E ALMERIA RD,85008,Active,6384843,RANCHO MIO,1953,4,3.0,1902.0,4.5,Balsz,81.79
1516,217,425000,509 N 41ST PL,85008,Active,6394751,LANCASTER MANORS,1948,3,2.0,1376.0,4.5,Balsz,81.79
1517,222,289900,3219 E PIERCE ST,85008,UCB (Under Contract-Backups),6378355,"SUNBEAM 1 BLK 15, 16, 21, 22",1948,2,1.0,944.0,4.5,Balsz,81.79
1518,224,500000,2428 N 38TH ST,85008,Active,6394686,NORTH EAST VILLAGE 2,1955,3,1.5,1145.0,4.5,Balsz,81.79
1519,336,325000,2708 E ROOSEVELT ST,85008,UCB (Under Contract-Backups),6370565,DEL REY LOTS 21-58 & LOT 99,1937,4,1.5,1706.0,4.5,Balsz,81.79
1520,350,380000,2939 E virginia AVE,85008,Active,6384386,EAST THOMAS ROAD TRACT 2,1947,2,1.0,1033.0,4.5,Balsz,81.79
1521,365,339900,2431 E PORTLAND ST,85008,Active,6384976,ELSINORE,1950,2,2.0,740.0,4.5,Balsz,81.79
1522,407,499900,2027 N 38TH PL,85008,UCB (Under Contract-Backups),6386141,PAPAGO VISTA AMD,1952,3,1.75,1569.0,4.5,Balsz,81.79
1523,417,239000,3714 E Polk ST,85008,Active,6369143,Gateway Park,1940,3,1.0,1336.0,4.5,Balsz,81.79
1524,436,412000,4617 E HOLLY ST,85008,UCB (Under Contract-Backups),6385994,BAR C RANCH,1955,2,1.0,1014.5,4.5,Balsz,81.79
1525,540,450000,2335 N 28TH ST,85008,Active,6383918,EAST THOMAS ROAD TRACT 3,1947,3,2.0,1326.0,4.5,Balsz,81.79
1526,541,612000,4614 E MONTE VISTA RD,85008,UCB (Under Contract-Backups),6387842,LINDON PARK,1954,4,2.5,2045.0,4.5,Balsz,81.79
1527,612,289900,1030 N 28TH ST,85008,Active,6391322,ELBURN,1952,2,1.0,748.0,4.5,Balsz,81.79
1528,662,388900,3311 E YALE ST,85008,Active,6384650,"LAWNDALE BLKS 1, 3",1949,2,1.0,858.0,4.5,Balsz,81.79
1529,680,464900,1111 N 28TH PL,85008,Active,6388328,28TH PLACE,2019,4,2.0,1553.0,4.5,Balsz,81.79
1530,694,419000,1922 N 25TH ST,85008,UCB (Under Contract-Backups),6378290,Creighton Manors,1953,3,1.0,1236.0,4.5,Balsz,81.79
1531,701,599900,4839 E GRANADA RD,85008,Active,6382238,ORANGEDALE MANOR,1955,3,2.0,1765.0,4.5,Balsz,81.79
1532,703,480000,2202 N 37TH ST,85008,Active,6344417,DALE MANORS,1958,3,2.0,1355.0,4.5,Balsz,81.79
1533,733,524900,4623 E HOLLY ST,85008,UCB (Under Contract-Backups),6386466,BAR C RANCH,1955,3,2.0,1436.0,4.5,Balsz,81.79
1534,754,590000,1809 N 38TH PL,85008,UCB (Under Contract-Backups),6380543,PAPAGO VISTA,1954,3,2.0,1427.0,4.5,Balsz,81.79
1535,890,750000,4227 E VERNON AVE,85008,UCB (Under Contract-Backups),6382424,RANCHO VENTURA TR 4,1955,4,2.0,2130.0,4.5,Balsz,81.79
1536,1031,356000,416 N 42ND ST,85008,Active,6344439,LANCASTER MANORS,1947,3,1.0,934.0,4.5,Balsz,81.79
